,BaseDateTime,MMSI,LAT,LON,SOG,COG,Heading
752,2022-02-02 12:23:00,211626110,54.23905,9.610438,6.4,20.3,17.0
756,2022-02-02 12:25:10,219003217,54.90908,9.78171,0.0,,24.0
757,2022-02-02 12:26:50,211626110,54.245138,9.614042,6.1,19.6,18.0
759,2022-02-02 12:27:43,211626110,54.246548,9.614878,6.1,18.6,15.0
760,2022-02-02 12:28:08,211626110,54.247215,9.615253,6.0,18.4,17.0
761,2022-02-02 12:28:20,211626110,54.247533,9.615435,6.0,18.9,19.0
762,2022-02-02 12:28:50,211626110,54.248322,9.615907,6.0,19.7,20.0
764,2022-02-02 12:29:24,211626110,54.249185,9.616473,5.9,20.8,20.0
766,2022-02-02 12:29:36,211626110,54.249487,9.61667,5.9,20.4,14.0
767,2022-02-02 12:29:50,211626110,54.24984,9.616888,5.8,19.4,17.0
769,2022-02-02 12:29:57,211626110,54.250018,9.616997,5.9,19.6,19.0
770,2022-02-02 12:30:08,211626110,54.250297,9.617172,5.9,20.3,20.0
771,2022-02-02 12:30:24,211626110,54.250703,9.617435,5.9,20.5,18.0
772,2022-02-02 12:30:43,211626110,54.251188,9.617747,5.9,20.4,18.0
773,2022-02-02 12:30:57,211626110,54.251548,9.617978,5.9,20.3,19.0
774,2022-02-02 12:31:13,219003217,54.90908,9.78165,0.0,,24.0
775,2022-02-02 12:32:17,211626110,54.253585,9.619302,5.9,20.7,19.0
776,2022-02-02 12:33:03,211626110,54.254753,9.620097,5.9,22.3,19.0
777,2022-02-02 12:33:10,211626110,54.25493,9.62022,5.9,22.0,19.0
778,2022-02-02 12:33:14,211626110,54.25503,9.62029,5.9,22.0,19.0
779,2022-02-02 12:34:10,219003217,54.909072,9.78162,0.0,,24.0
780,2022-02-02 12:34:13,211626110,54.256512,9.62129,5.6,20.2,17.0
781,2022-02-02 12:34:17,211626110,54.256608,9.621352,5.5,20.1,17.0
782,2022-02-02 12:34:30,211626110,54.256915,9.621542,5.3,19.8,18.0
783,2022-02-02 12:35:14,211626110,54.257852,9.622148,4.5,21.6,16.0
784,2022-02-02 12:35:17,211626110,54.25791,9.622188,4.5,21.6,16.0
788,2022-02-02 12:36:00,211626110,54.258653,9.622688,3.6,21.7,16.0
789,2022-02-02 12:36:08,211626110,54.258773,9.62277,3.4,21.8,17.0
790,2022-02-02 12:36:17,211626110,54.2589,9.62286,3.2,22.1,18.0
791,2022-02-02 12:36:24,211626110,54.258993,9.622927,3.0,22.7,19.0
792,2022-02-02 12:36:30,211626110,54.259068,9.622982,2.9,23.5,19.0
793,2022-02-02 12:37:08,211626110,54.25946,9.623302,2.1,26.4,16.0
794,2022-02-02 12:37:10,219003217,54.909078,9.781618,0.0,,21.0
795,2022-02-02 12:37:17,211626110,54.259537,9.623368,2.0,26.9,15.0
796,2022-02-02 12:37:30,211626110,54.259637,9.623458,1.8,26.7,12.0
797,2022-02-02 12:37:50,211626110,54.259772,9.623577,1.6,24.8,8.0
798,2022-02-02 12:37:57,211626110,54.259817,9.623612,1.5,24.1,6.0
799,2022-02-02 12:38:17,211626110,54.25993,9.6237,1.2,20.9,358.0
800,2022-02-02 12:38:24,211626110,54.259965,9.623725,1.1,19.5,357.0
801,2022-02-02 12:39:33,211187510,54.247763,9.61493,5.7,179.0,193.0
802,2022-02-02 12:39:36,211187510,54.24766,9.614893,6.4,185.8,190.0
803,2022-02-02 12:40:10,219003217,54.909078,9.78164,0.0,,22.0
806,2022-02-02 12:42:10,211626110,54.2601,9.62363,0.3,259.8,357.0
807,2022-02-02 12:42:46,211626110,54.260075,9.623553,0.4,234.2,359.0
808,2022-02-02 12:43:56,211626110,54.260032,9.623377,0.3,303.8,11.0
809,2022-02-02 12:44:10,211626110,54.260047,9.62336,0.4,343.0,11.0
810,2022-02-02 12:44:36,211187510,54.247075,9.614583,5.8,194.4,190.0
812,2022-02-02 12:44:56,211626110,54.260175,9.623408,0.9,18.8,9.0
813,2022-02-02 12:45:20,211626110,54.260275,9.623482,1.0,24.9,17.0
814,2022-02-02 12:45:30,211626110,54.260313,9.623517,1.0,27.6,19.0
815,2022-02-02 12:45:37,211626110,54.260343,9.623547,1.1,29.5,19.0
816,2022-02-02 12:45:56,211626110,54.260422,9.623633,1.1,33.9,17.0
817,2022-02-02 12:46:00,211626110,54.260437,9.623653,1.1,34.3,17.0
818,2022-02-02 12:46:12,219003217,54.909092,9.781628,0.0,,20.0
819,2022-02-02 12:46:37,211626110,54.26059,9.623847,1.1,37.9,16.0
820,2022-02-02 12:46:40,211626110,54.260602,9.623862,1.0,38.6,17.0
821,2022-02-02 12:46:50,211626110,54.260637,9.623913,0.9,41.7,16.0
822,2022-02-02 12:46:56,211626110,54.260655,9.623943,0.9,43.5,14.0
823,2022-02-02 12:46:56,211626110,54.260655,9.623943,0.9,43.5,14.0
824,2022-02-02 12:47:04,211626110,54.260678,9.623983,0.9,45.9,11.0
825,2022-02-02 12:47:06,211626110,54.260683,9.623992,0.8,46.5,10.0
826,2022-02-02 12:47:10,211626110,54.260693,9.624012,0.8,49.1,9.0
829,2022-02-02 12:47:31,211626110,54.260728,9.624102,0.5,61.9,5.0
830,2022-02-02 12:47:44,211626110,54.260737,9.62415,0.4,75.4,359.0
832,2022-02-02 12:47:56,211626110,54.26074,9.624187,0.3,85.6,357.0
833,2022-02-02 12:48:20,211626110,54.26074,9.624238,0.2,65.8,357.0
834,2022-02-02 12:49:10,219003217,54.909055,9.781637,0.0,,22.0
835,2022-02-02 12:49:24,211626110,54.260772,9.62423,0.3,311.0,350.0
836,2022-02-02 12:49:56,211626110,54.260798,9.624163,0.4,300.7,0.0
837,2022-02-02 12:50:00,211626110,54.2608,9.624153,0.4,299.2,1.0
838,2022-02-02 12:50:04,211626110,54.260803,9.624143,0.4,297.9,3.0
839,2022-02-02 12:50:06,211626110,54.260803,9.62414,0.4,297.7,4.0
840,2022-02-02 12:50:10,211626110,54.260807,9.62413,0.4,297.0,5.0
841,2022-02-02 12:50:24,211626110,54.260813,9.624097,0.4,291.9,9.0
842,2022-02-02 12:50:30,211626110,54.260815,9.624082,0.3,288.3,11.0
844,2022-02-02 12:50:56,211626110,54.260818,9.624027,0.3,269.7,13.0
845,2022-02-02 12:52:11,219003217,54.909085,9.781665,0.0,,24.0
846,2022-02-02 12:52:30,211626110,54.260807,9.624017,0.4,38.0,10.0
847,2022-02-02 12:52:56,211626110,54.260855,9.624065,0.6,22.1,7.0
848,2022-02-02 12:53:00,211626110,54.260865,9.624072,0.6,21.0,8.0
849,2022-02-02 12:53:10,211626110,54.260892,9.624088,0.6,21.4,10.0
850,2022-02-02 12:53:16,211626110,54.260905,9.6241,0.6,23.4,12.0
852,2022-02-02 12:53:43,211626110,54.26096,9.624155,0.4,38.9,13.0
854,2022-02-02 12:53:56,211626110,54.260978,9.624183,0.4,45.0,11.0
855,2022-02-02 12:54:16,211626110,54.260997,9.624222,0.3,49.9,9.0
856,2022-02-02 12:54:30,211626110,54.261007,9.624242,0.2,45.4,7.0
857,2022-02-02 12:54:44,211626110,54.261015,9.624257,0.2,31.3,5.0
858,2022-02-02 12:54:56,211626110,54.261025,9.624265,0.2,11.1,2.0
859,2022-02-02 12:55:04,211626110,54.261033,9.624268,0.3,0.6,0.0
860,2022-02-02 12:55:11,219003217,54.909093,9.78166,0.0,,23.0
861,2022-02-02 12:55:30,211626110,54.261078,9.624263,0.4,347.3,1.0
862,2022-02-02 12:55:50,211626110,54.261115,9.624252,0.4,347.1,6.0
864,2022-02-02 12:57:50,211626110,54.261153,9.624353,0.2,130.1,7.0
865,2022-02-02 12:57:54,211626110,54.261152,9.624357,0.3,132.3,6.0
866,2022-02-02 12:58:11,211626110,54.261137,9.62438,0.2,136.6,4.0
867,2022-02-02 12:58:12,219003217,54.909105,9.781677,0.0,,22.0
871,2022-02-02 13:00:03,211626110,54.261108,9.624325,0.2,260.0,6.0
872,2022-02-02 13:00:11,211626110,54.261105,9.624313,0.2,247.9,7.0
873,2022-02-02 13:00:23,211626110,54.261098,9.624293,0.2,239.8,8.0
874,2022-02-02 13:00:50,211626110,54.26108,9.624258,0.1,247.5,10.0
875,2022-02-02 13:01:12,219003217,54.9091,9.781632,0.0,,24.0
876,2022-02-02 13:01:16,211626110,54.261085,9.624245,0.1,7.8,8.0
877,2022-02-02 13:01:50,211626110,54.261102,9.624267,0.2,48.5,11.0
878,2022-02-02 13:01:56,211626110,54.261107,9.624275,0.2,50.3,11.0
879,2022-02-02 13:02:37,211626110,54.261177,9.624358,0.9,22.5,12.0
880,2022-02-02 13:02:50,211626110,54.261235,9.624395,1.2,19.3,13.0
882,2022-02-02 13:02:56,211626110,54.261268,9.624417,1.4,18.9,13.0
883,2022-02-02 13:03:00,211626110,54.261295,9.624432,1.6,18.7,12.0
884,2022-02-02 13:03:11,211626110,54.261377,9.62448,1.9,18.1,11.0
885,2022-02-02 13:03:16,211626110,54.26142,9.624505,2.0,17.9,11.0
886,2022-02-02 13:03:56,211626110,54.261902,9.624773,3.4,17.8,12.0
887,2022-02-02 13:04:06,211626110,54.262062,9.62486,3.8,17.4,12.0
888,2022-02-02 13:04:10,211626110,54.262128,9.624897,3.9,17.0,13.0
889,2022-02-02 13:04:13,219003217,54.909092,9.781653,0.0,,24.0
890,2022-02-02 13:04:56,211626110,54.263053,9.62538,5.1,16.9,12.0
891,2022-02-02 13:05:16,211626110,54.263532,9.625618,5.6,15.7,13.0
895,2022-02-02 13:06:16,211626110,54.265108,9.626395,6.3,16.9,15.0
896,2022-02-02 13:07:13,219003217,54.909073,9.781645,0.0,,19.0
898,2022-02-02 13:11:16,211626110,54.274462,9.631807,7.3,21.0,20.0
901,2022-02-02 13:11:40,211187510,54.248835,9.61504,4.7,22.4,121.0
902,2022-02-02 13:11:49,211187510,54.248735,9.615238,2.8,135.7,196.0
903,2022-02-02 13:11:50,211626110,54.275522,9.632535,7.2,23.6,26.0
908,2022-02-02 13:19:10,219003217,54.909103,9.781652,0.0,,22.0
910,2022-02-02 13:23:06,211187510,54.244428,9.614377,0.0,218.1,201.0
914,2022-02-02 13:25:11,219003217,54.909105,9.78168,0.1,8.2,21.0
916,2022-02-02 13:27:17,211187510,54.244425,9.614373,0.0,253.9,199.0
917,2022-02-02 13:28:13,219003217,54.909092,9.781633,0.1,26.7,23.0
920,2022-02-02 13:31:13,219003217,54.909095,9.781628,0.0,,21.0
921,2022-02-02 13:32:17,211187510,54.244428,9.614372,0.0,232.4,200.0
922,2022-02-02 13:33:36,211187510,54.244427,9.614368,0.0,205.6,201.0
923,2022-02-02 13:34:12,219003217,54.909097,9.781672,0.1,39.7,23.0
926,2022-02-02 13:37:11,219003217,54.909092,9.781673,0.0,,22.0
927,2022-02-02 13:37:53,211626110,54.301573,9.706787,7.2,36.0,31.0
931,2022-02-02 13:42:44,211626110,54.310122,9.71213,6.7,9.5,7.0
932,2022-02-02 13:42:50,211626110,54.310305,9.712182,6.7,9.4,6.0
933,2022-02-02 13:43:04,211626110,54.310733,9.712298,6.7,8.4,5.0
934,2022-02-02 13:43:10,211626110,54.310917,9.712345,6.7,8.1,5.0
935,2022-02-02 13:43:13,219003217,54.90907,9.781635,0.0,,26.0
936,2022-02-02 13:43:30,211626110,54.311525,9.712495,6.6,7.8,5.0
937,2022-02-02 13:44:43,211626110,54.313722,9.712952,6.5,5.7,3.0
938,2022-02-02 13:44:50,211626110,54.31393,9.712987,6.5,5.2,5.0
940,2022-02-02 13:45:17,211626110,54.314743,9.713127,6.6,6.0,7.0
942,2022-02-02 13:47:50,211626110,54.319347,9.714323,6.5,13.1,16.0
944,2022-02-02 13:49:13,219003217,54.909102,9.78172,0.1,23.0,23.0
945,2022-02-02 13:49:50,211626110,54.32272,9.716653,6.6,33.5,38.0
947,2022-02-02 13:51:03,211626110,54.324477,9.719008,6.6,40.0,36.0
948,2022-02-02 13:52:11,219003217,54.909063,9.781663,0.0,,23.0
951,2022-02-02 13:54:10,211626110,54.328802,9.72528,6.6,44.1,45.0
952,2022-02-02 13:54:24,211626110,54.329108,9.7258,6.7,45.2,47.0
953,2022-02-02 13:54:43,211626110,54.329513,9.726518,6.7,46.6,46.0
954,2022-02-02 13:55:11,219003217,54.909083,9.781672,0.0,,21.0
956,2022-02-02 13:57:10,211626110,54.332525,9.732298,6.6,49.5,48.0
957,2022-02-02 13:57:36,211187510,54.240903,9.611527,7.9,17.5,14.0
958,2022-02-02 13:57:56,211187510,54.24157,9.61193,7.6,19.3,9.0
959,2022-02-02 13:58:11,219003217,54.909077,9.781648,0.0,,27.0
962,2022-02-02 14:00:47,211187510,54.244423,9.614383,0.0,11.0,200.0
963,2022-02-02 14:01:12,219003217,54.909067,9.78165,0.0,,22.0
964,2022-02-02 14:01:56,211187510,54.242482,9.61317,8.0,200.3,200.0
965,2022-02-02 14:01:57,211626110,54.338203,9.743472,6.6,48.1,46.0
966,2022-02-02 14:02:56,211187510,54.240447,9.611852,7.8,201.4,203.0
967,2022-02-02 14:02:57,211626110,54.33943,9.74579,6.6,47.3,46.0
968,2022-02-02 14:03:10,211626110,54.339718,9.746327,6.6,47.5,46.0
969,2022-02-02 14:04:47,211626110,54.341655,9.750172,6.7,50.7,48.0
970,2022-02-02 14:04:50,211626110,54.341713,9.750293,6.7,50.7,48.0
971,2022-02-02 14:05:10,211626110,54.342105,9.751112,6.7,50.6,49.0
974,2022-02-02 14:05:57,211626110,54.343012,9.752987,6.7,49.7,47.0
975,2022-02-02 14:06:23,211626110,54.34355,9.754073,6.6,49.3,48.0
976,2022-02-02 14:06:44,211626110,54.34397,9.75491,6.6,49.5,48.0
977,2022-02-02 14:07:20,211626110,54.344687,9.756353,6.6,49.6,48.0
978,2022-02-02 14:08:04,211626110,54.345562,9.758128,6.7,50.2,48.0
979,2022-02-02 14:09:57,211187510,54.244248,9.614247,4.1,204.1,205.0
980,2022-02-02 14:10:13,219003217,54.9091,9.781672,0.1,36.8,23.0
981,2022-02-02 14:10:30,211626110,54.348433,9.76403,6.6,50.3,50.0
982,2022-02-02 14:11:10,211626110,54.3492,9.765638,6.6,50.8,49.0
985,2022-02-02 14:13:10,219003217,54.909075,9.781648,0.0,,21.0
986,2022-02-02 14:14:24,211187510,54.24441,9.614385,0.0,246.1,201.0
988,2022-02-02 14:16:12,219003217,54.909093,9.781628,0.1,10.2,20.0
992,2022-02-02 14:18:46,211187510,54.24443,9.614357,0.0,249.8,200.0
993,2022-02-02 14:20:37,211187510,54.24442,9.614387,0.0,240.2,201.0
995,2022-02-02 14:21:26,211187510,54.244415,9.614377,0.0,245.5,201.0
996,2022-02-02 14:22:11,219003217,54.909072,9.781628,0.1,4.0,20.0
999,2022-02-02 14:25:11,219003217,54.909078,9.781658,0.1,23.3,24.0
1001,2022-02-02 14:28:10,219003217,54.909088,9.781683,0.0,,24.0
1006,2022-02-02 14:34:11,219003217,54.909065,9.781648,0.0,,24.0
1007,2022-02-02 14:34:40,211187510,54.247208,9.614713,7.3,188.5,194.0
1008,2022-02-02 14:34:57,211187510,54.246708,9.61446,6.5,198.4,194.0
1009,2022-02-02 14:35:01,211187510,54.246588,9.614388,6.4,199.6,193.0
1010,2022-02-02 14:35:03,211187510,54.24653,9.614355,6.4,199.7,192.0
1012,2022-02-02 14:35:57,211187510,54.245072,9.613495,6.1,198.4,190.0
1013,2022-02-02 14:36:25,211187510,54.245072,9.613495,6.1,198.4,190.0
1014,2022-02-02 14:36:27,211187510,54.244267,9.613038,5.9,198.6,191.0
1015,2022-02-02 14:36:36,211187510,54.244035,9.6129,5.9,198.7,191.0
1016,2022-02-02 14:37:12,219003217,54.909048,9.781663,0.0,,25.0
1018,2022-02-02 14:40:13,219003217,54.909048,9.781663,0.0,,25.0
1019,2022-02-02 14:40:13,219003217,54.909087,9.781678,0.0,,22.0
1023,2022-02-02 14:43:36,211187510,54.244427,9.614382,0.0,253.8,201.0
1025,2022-02-02 14:44:56,211187510,54.24443,9.614378,0.0,341.9,201.0
1026,2022-02-02 14:45:17,211187510,54.244428,9.614382,0.0,302.3,201.0
1027,2022-02-02 14:46:10,219003217,54.909022,9.781747,0.0,,22.0
1030,2022-02-02 14:49:12,219003217,54.909068,9.781652,0.0,,22.0
1031,2022-02-02 14:52:12,219003217,54.909077,9.781687,0.0,,24.0
1032,2022-02-02 14:53:17,211187510,54.244433,9.614378,0.0,333.5,200.0
1036,2022-02-02 14:55:12,219003217,54.909072,9.78167,0.0,,24.0
1038,2022-02-02 14:57:36,211187510,54.244432,9.614378,0.0,333.5,201.0
1039,2022-02-02 14:58:11,219003217,54.909078,9.781707,0.0,,21.0
1040,2022-02-02 14:58:36,211187510,54.244433,9.614377,0.0,10.2,201.0
1044,2022-02-02 15:00:36,211187510,54.244437,9.614385,0.0,356.7,201.0
1045,2022-02-02 15:01:12,219003217,54.909008,9.781715,0.0,,23.0
1047,2022-02-02 15:04:10,219003217,54.909038,9.781693,0.0,,22.0
1051,2022-02-02 15:06:56,211187510,54.244432,9.614385,0.0,337.6,200.0
1052,2022-02-02 15:07:12,219003217,54.909072,9.781673,0.0,,21.0
1053,2022-02-02 15:08:17,211187510,54.244427,9.614378,0.0,275.8,199.0
1055,2022-02-02 15:10:17,211187510,54.244432,9.614378,0.0,356.6,200.0
1059,2022-02-02 15:12:01,209183000,55.155167,13.273167,15.0,334.0,336.0
1060,2022-02-02 15:12:07,209183000,55.155487,13.272907,15.1,335.0,336.0
1061,2022-02-02 15:13:12,219003217,54.909048,9.78171,0.0,,24.0
1062,2022-02-02 15:13:56,209183000,55.162167,13.267,15.1,333.0,334.0
1063,2022-02-02 15:14:32,209183000,55.164503,13.265,15.1,333.0,334.0
1065,2022-02-02 15:15:32,209183000,55.168173,13.261665,15.2,334.0,334.0
1066,2022-02-02 15:16:02,209183000,55.170133,13.260012,15.1,333.0,334.0
1067,2022-02-02 15:16:07,209183000,55.17049,13.259665,15.2,334.0,334.0
1068,2022-02-02 15:16:11,219003217,54.909055,9.781707,0.0,,21.0
1069,2022-02-02 15:16:14,209183000,55.170833,13.259332,15.1,334.0,334.0
1070,2022-02-02 15:17:02,209183000,55.173837,13.256832,15.2,334.0,334.0
1071,2022-02-02 15:17:07,209183000,55.174163,13.2565,15.1,334.0,334.0
1072,2022-02-02 15:17:19,209183000,55.174993,13.255833,15.1,334.0,334.0
1075,2022-02-02 15:17:31,209183000,55.175667,13.255165,15.1,334.0,334.0
1076,2022-02-02 15:17:44,209183000,55.176497,13.2545,15.2,333.0,334.0
1077,2022-02-02 15:17:50,209183000,55.17683,13.254167,15.2,334.0,335.0
1079,2022-02-02 15:17:56,209183000,55.177157,13.253833,15.2,334.0,335.0
1080,2022-02-02 15:18:02,209183000,55.17766,13.253498,15.3,335.0,335.0
1081,2022-02-02 15:18:08,209183000,55.178003,13.253165,15.3,335.0,335.0
1082,2022-02-02 15:18:14,209183000,55.17849,13.252832,15.3,335.0,335.0
1083,2022-02-02 15:18:44,209183000,55.18033,13.251332,15.4,334.0,334.0
1084,2022-02-02 15:18:50,209183000,55.180673,13.250998,15.1,334.0,334.0
1085,2022-02-02 15:19:02,209183000,55.18133,13.250333,15.2,334.0,334.0
1086,2022-02-02 15:19:08,209183000,55.181837,13.25,15.3,334.0,334.0
1087,2022-02-02 15:19:10,219003217,54.909067,9.781685,0.0,,24.0
1088,2022-02-02 15:19:14,209183000,55.18216,13.249667,15.3,334.0,334.0
1089,2022-02-02 15:19:19,209183000,55.182497,13.249332,15.2,333.0,334.0
1090,2022-02-02 15:19:31,209183000,55.183333,13.248665,15.3,333.0,334.0
1091,2022-02-02 15:19:38,209183000,55.183667,13.248333,15.2,333.0,334.0
1092,2022-02-02 15:19:44,209183000,55.184,13.248,15.2,334.0,334.0
1093,2022-02-02 15:19:56,209183000,55.18483,13.247332,15.0,333.0,334.0
1094,2022-02-02 15:20:08,209183000,55.18562,13.246645,15.3,333.0,334.0
1095,2022-02-02 15:20:14,209183000,55.186003,13.246332,15.1,334.0,334.0
1096,2022-02-02 15:20:19,209183000,55.186337,13.246,15.0,334.0,334.0
1097,2022-02-02 15:20:38,209183000,55.1875,13.244998,15.2,333.0,334.0
1098,2022-02-02 15:20:44,209183000,55.187827,13.244665,15.3,333.0,334.0
1099,2022-02-02 15:20:50,209183000,55.18833,13.244332,15.2,334.0,334.0
1100,2022-02-02 15:21:08,209183000,55.18933,13.243333,15.1,334.0,334.0
1101,2022-02-02 15:21:13,209183000,55.189663,13.242998,15.1,333.0,334.0
1102,2022-02-02 15:21:25,209183000,55.190493,13.242498,14.9,333.0,334.0
1103,2022-02-02 15:21:37,209183000,55.191163,13.241833,15.1,333.0,334.0
1104,2022-02-02 15:21:44,209183000,55.191497,13.2415,15.2,334.0,334.0
1105,2022-02-02 15:21:50,209183000,55.192,13.241165,15.1,333.0,334.0
1106,2022-02-02 15:21:56,209183000,55.192327,13.240665,15.2,333.0,334.0
1107,2022-02-02 15:22:02,209183000,55.19283,13.240498,15.1,334.0,334.0
1108,2022-02-02 15:22:08,209183000,55.193,13.240165,15.2,334.0,334.0
1109,2022-02-02 15:22:13,219003217,54.909077,9.78165,0.1,46.0,23.0
1110,2022-02-02 15:22:13,209183000,55.193497,13.239833,15.0,333.0,334.0
1111,2022-02-02 15:22:25,209183000,55.194167,13.239167,15.0,333.0,334.0
1112,2022-02-02 15:22:32,209183000,55.19449,13.238832,15.1,334.0,334.0
1113,2022-02-02 15:22:37,209183000,55.194997,13.238498,15.1,333.0,334.0
1114,2022-02-02 15:22:44,209183000,55.195377,13.238142,15.1,333.0,334.0
1115,2022-02-02 15:22:56,209183000,55.196167,13.2375,15.0,333.0,334.0
1116,2022-02-02 15:23:02,209183000,55.1965,13.237167,15.1,333.0,334.0
1117,2022-02-02 15:23:08,209183000,55.196827,13.236832,15.1,334.0,334.0
1118,2022-02-02 15:23:13,209183000,55.19716,13.236498,15.0,333.0,334.0
1121,2022-02-02 15:23:25,209183000,55.19799,13.235998,15.1,333.0,334.0
1122,2022-02-02 15:23:32,209183000,55.198333,13.235667,15.1,333.0,334.0
1123,2022-02-02 15:23:50,209183000,55.199497,13.234665,14.9,333.0,334.0
1125,2022-02-02 15:23:56,209183000,55.19983,13.234165,14.9,334.0,334.0
1126,2022-02-02 15:23:56,209183000,55.19983,13.234165,14.9,334.0,334.0
1127,2022-02-02 15:24:02,209183000,55.20017,13.233832,14.9,333.0,334.0
1128,2022-02-02 15:24:08,209183000,55.200497,13.233667,15.2,333.0,334.0
1129,2022-02-02 15:24:13,209183000,55.20083,13.233333,15.1,334.0,334.0
1130,2022-02-02 15:24:20,209183000,55.201333,13.233,15.0,333.0,334.0
1131,2022-02-02 15:25:02,209183000,55.203997,13.230665,15.1,332.0,334.0
1132,2022-02-02 15:25:11,219003217,54.909085,9.781628,0.0,,28.0
1133,2022-02-02 15:25:13,209183000,55.20467,13.229998,15.0,332.0,334.0
1134,2022-02-02 15:25:20,209183000,55.204997,13.229665,14.8,333.0,334.0
1135,2022-02-02 15:25:44,209183000,55.206493,13.228332,14.8,333.0,335.0
1136,2022-02-02 15:25:50,209183000,55.2069,13.227925,14.9,333.0,335.0
1137,2022-02-02 15:25:56,209183000,55.20726,13.227598,15.0,333.0,335.0
1138,2022-02-02 15:26:02,209183000,55.207497,13.227333,15.0,333.0,335.0
1139,2022-02-02 15:26:13,209183000,55.208327,13.226667,14.9,333.0,335.0
1140,2022-02-02 15:26:19,209183000,55.20866,13.226332,15.1,334.0,335.0
1141,2022-02-02 15:26:38,209183000,55.20983,13.225333,15.1,334.0,335.0
1142,2022-02-02 15:26:44,209183000,55.210163,13.225,14.8,333.0,335.0
1143,2022-02-02 15:26:50,209183000,55.210603,13.224658,15.0,333.0,335.0
1144,2022-02-02 15:26:56,209183000,55.21097,13.22433,15.0,334.0,335.0
1145,2022-02-02 15:27:02,209183000,55.211327,13.223998,15.1,333.0,334.0
1146,2022-02-02 15:27:13,209183000,55.211997,13.223333,15.1,334.0,334.0
1147,2022-02-02 15:27:19,209183000,55.21233,13.223,15.0,332.0,334.0
1148,2022-02-02 15:27:38,209183000,55.2135,13.221998,15.0,333.0,334.0
1149,2022-02-02 15:27:44,209183000,55.21399,13.221665,14.9,334.0,334.0
1150,2022-02-02 15:27:50,209183000,55.21429,13.221352,14.8,332.0,334.0
1151,2022-02-02 15:28:02,209183000,55.215,13.220833,14.8,333.0,334.0
1152,2022-02-02 15:28:07,209183000,55.21534,13.2205,14.6,333.0,334.0
1153,2022-02-02 15:28:13,219003217,54.909065,9.781673,0.0,,24.0
1154,2022-02-02 15:28:19,209183000,55.216,13.219832,15.0,332.0,334.0
1155,2022-02-02 15:28:44,209183000,55.21766,13.218333,14.7,333.0,334.0
1156,2022-02-02 15:28:50,209183000,55.217953,13.21804,14.7,333.0,334.0
1157,2022-02-02 15:29:07,209183000,55.218993,13.217165,14.8,333.0,335.0
1158,2022-02-02 15:29:13,209183000,55.219327,13.216833,14.7,332.0,335.0
1159,2022-02-02 15:29:19,209183000,55.21967,13.2165,14.7,334.0,335.0
1162,2022-02-02 15:29:50,209183000,55.221663,13.214833,15.2,333.0,335.0
1163,2022-02-02 15:30:02,209183000,55.22233,13.214167,14.7,334.0,335.0
1164,2022-02-02 15:30:13,209183000,55.222997,13.213498,14.7,333.0,335.0
1165,2022-02-02 15:30:36,211187510,54.244435,9.61438,0.0,307.2,201.0
1166,2022-02-02 15:30:44,209183000,55.22483,13.211832,14.9,333.0,334.0
1167,2022-02-02 15:30:50,209183000,55.225333,13.211498,14.9,333.0,334.0
1168,2022-02-02 15:31:02,209183000,55.226,13.210998,14.7,333.0,334.0
1169,2022-02-02 15:31:10,219003217,54.909078,9.781668,0.0,,23.0
1170,2022-02-02 15:31:19,209183000,55.226993,13.21,14.6,333.0,334.0
1171,2022-02-02 15:31:44,209183000,55.2285,13.208667,14.8,333.0,334.0
